帱	257	800
帻	2571	800
圊	25712	800
幖	2574	800
回	258	800
圆	2580	800
圓	25802	800
帜	25803	800
迥	25804	800
幔	2581	800
幌	25812	800
圜	2584	800
圐	25846	800
图	259	800
囷	2592	800
蝦	260	800
蠟	2605	800
虾	261	800
蚨	26113	800
蝴	2612	800
蝻	26122	800
蜥	26123	800
螬	26125	800
蛎	2613	800
螈	26133	800
蝰	26134	800
蛱	2614	800
蚲	26143	800
蛲	2615	800
蚍	26153	800
蛭	26154	800
蠕	2616	800
螨	2617	800
蟏	26170	800
蟒	26171	800
蠖	26173	800
蝾	26174	800
蠛	26178	800
蜡	2618	800
蝠	26180	800
蟪	26181	800
蝶	26185	800
蟥	26188	800
蛙	2619	800
蜐	26195	800
蛆	262	800
蛳	2623	800
螳	2624	800
蛐	2625	800
蝈	26251	800
蚺	26252	800
蚋	26253	800
蝸	26255	800
蛔	26258	800
蟲	2626	800
蠱	26262	800
蛾	263	800
蚱	2631	800
蛛	26311	800
蝮	26318	800
蜓	26319	800
蜒	2632	800
蛉	2634	800
蜍	26341	800
蚧	26343	800
蚣	26345	800
蟾	2635	800
蜩	26351	800
蟓	26358	800
蟠	2636	800
蟋	26368	800
蝗	2638	800
蜱	26381	800
螅	26382	800
蜉	2639	800
蛇	264	800
螂	2640	800
蛀	2641	800
螭	26413	800
蝉	2643	800
蝤	26437	800
蜕	26438	800
蚪	2644	800
螟	2645	800
蜿	2646	800
螗	2647	800
蠊	26474	800
蛹	265	800
蚆	2652	800
蛏	2654	800
蛑	26543	800
蚴	2656	800
蚓	2657	800
蜢	2658	800
蚊	266	800
蝣	26603	800
蟑	2661	800
螃	26616	800
蛟	26663	800
蝙	2667	800
蝼	2668	800
蜻	267	800
蝽	2673	800
螓	26739	800
螵	2674	800
蟫	26748	800
蟛	26793	800
蝇	268	800
蜗	2680	800
蜈	26801	800
蟬	26808	800
蝎	2681	800
蜾	26811	800
蜴	26813	800
蠼	2682	800
螺	2683	800
蠋	26843	800
蜂	269	800
蝌	2692	800
蜊	26922	800
蜘	2694	800
螋	26982	800
豐	271	800
酆	2717	800
豔	27171	800
縣	272	800
懸	2723	800
具	273	800
雎	2732	800
县	275	800
悬	27546	800
赆	280	800
贱	2811	800
赋	28112	800
贼	28113	800
财	2812	800
赇	28124	800
赎	28125	800
赈	2813	800
贿	28132	800
賤	2815	800
贜	2817	800
赌	2819	800
则	282	800
贴	2821	800
貼	28218	800
赗	2825	800
婴	2828	800
赑	28282	800
鹦	28289	800
购	283	800
账	2831	800
贩	2833	800
販	28335	800
贬	2834	800
赊	28341	800
貶	28345	800
赡	2835	800
赒	28351	800
贍	28353	800
赚	284	800
赅	2841	800
賅	28415	800
赠	2843	800
賺	28430	800
贈	28432	800
贮	2846	800
赃	2847	800
賍	28471	800
贻	285	800
貽	2854	800
赔	286	800
賠	2861	800
赕	2869	800
賧	28696	800
購	287	800
赐	288	800
贶	2880	800
败	289	800
赂	28908	800
跟	290	800
踺	2901	800
躍	2904	800
躐	2905	800
踞	2907	800
跨	291	800
践	2911	800
趺	29113	800
跂	2912	800
蹅	29128	800
跋	2913	800
蹰	29131	800
蹶	29134	800
距	2915	800
跷	29153	800
蹒	2917	800
躇	29171	800
躏	29174	800
蹀	2918	800
跬	2919	800
跱	29191	800
踏	292	800
蹦	2920	800
踹	29201	800
跐	29213	800
踔	29218	800
蹼	2922	800
蹚	2924	800
跳	293	800
跌	2931	800
跹	29312	800
踵	29318	800
跣	29319	800
跗	2932	800
踬	2933	800
跄	29345	800
跑	2935	800
跞	29352	800
跚	29353	800
跪	29355	800
蹯	2936	800
踽	2938	800
踩	2939	800
蹊	29395	800
蹈	29399	800
踪	294	800
踉	2940	800
躞	29406	800
蹴	2941	800
蹐	29413	800
蹾	29415	800
蹲	2943	800
蹉	29431	800
蹭	29432	800
踯	29433	800
蹿	2946	800
跎	29463	800
踮	2947	800
踱	29471	800
躔	29478	800
蹬	295	800
跽	2951	800
跛	2953	800
跏	29538	800
踊	2954	800
蹂	29541	800
跆	29548	800
蹄	296	800
踣	2961	800
蹢	29611	800
跻	2966	800
跤	29663	800
蹁	2967	800
踌	297	800
蹑	2972	800
躡	29727	800
踢	298	800
躁	2980	800
踝	2981	800
蹋	29810	800
跩	29815	800
踶	29817	800
躅	2984	800
路	299	800
鹭	2990	800
鷺	29908	800
踒	2992	800
踟	29948	800
的	3	800
饳	300	800
饶	301	800
饯	3011	800
饽	3012	800
馇	30128	800
饨	3015	800
馍	3017	800
馕	30180	800
馓	30182	800
馌	3019	800
蚀	302	800
饭	303	800
饿	3031	800
饰	30312	800
饷	3032	800
餉	30325	800
馀	3034	800
餘	30341	800
饮	30353	800
馏	30354	800
饱	30355	800
馋	30358	800
馅	30359	800
馁	3039	800
餒	30395	800
馆	304	800
饻	3041	800
饼	3043	800
馐	30435	800
餅	30437	800
館	3046	800
饲	305	800
飼	3051	800
饧	3053	800
饴	3054	800
飴	30548	800
饑	3056	800
馔	3057	800
饺	306	800
饵	307	800
馈	308	800
饋	3080	800
馒	3081	800
馄	30811	800
馊	309	800
饹	3090	800
餎	30908	800
餿	3098	800
我	31	800
繁	310	800
秉	3101	800
犍	31015	800
毓	31064	800
敏	31069	800
年	311	800
制	3112	800
卸	31121	800
迕	31124	800
犊	31125	800
牯	31128	800
失	3113	800
